id,created_at,favorite_count,retweet_count,text
1354016408645103617,2021-01-26 10:40:42,6,3,"අධිවේගයේ පෙරළී ගිය බවුසරය

දක්ෂිණ අධිවේගී මාර්ගයේ ගැලනිගම හා දොඩංගොඩ ප්‍රදේශය අතර දී පොල්තෙල් ප්‍රවාහනය කරමින් තිබු බවුසරයක් පෙරළීයාමෙන් අනතුරක් සිදුවිය.
#adaderanasinhala #lka #slnews

වැඩි විස්තර - https://t.co/PZmM4cYtxn https://t.co/uGGfEwZO0u"
1354015226430181376,2021-01-26 10:36:01,9,3,"709කට සුවයි

කොවිඩ් -19 වෛරසය ආසාදනය වී රෝහල්ගතව ප්‍රතිකාර ලැබූ තවත් රෝගීන් 709 දෙනෙකු අද (26) දිනයේ පූර්ණ සුවය ලබා රෝහල්වලින් පිටවගොස් ඇති බව සෞඛ්‍ය අමාත්‍යාංශය පවසයි.
#adaderanasinhala #lka #slnews #slcovid19

වැඩි විස්තර - https://t.co/kAZH9ILC6q https://t.co/2hETvPkASA"
1354012992996831232,2021-01-26 10:27:08,4,2,"වැඩිහිටි නිවාස දෙකකින් කොවිඩ් ආසාදිතයින්

වැඩිහිටි නිවාසයකින් කොවිඩ් -19 ආසාදිත පුද්ගලයින් 13 දෙනෙකු හඳුනාගැණුනු බව මොරවක සෞඛ්‍ය වෛද්‍ය නිලධාරී කාර්යාලය පවසයි.
#adaderanasinhala #lka #slnews #slcovid19

වැඩි විස්තර - https://t.co/wpmlxv5VG8 https://t.co/jYO7cbjCXa"
1353995706214862853,2021-01-26 09:18:27,7,4,"නැගෙනහිර පර්යන්තයට කුමක් වෙයි ද ?

කොළඹ වරායට අයත් කිසිදු භූමියක් වෙනත් රටකට විකිණීමට කටයුතු නොකරන බව වරාය හා නාවික කටයුතු අමාත්‍ය රෝහිත අබේගුණවර්ධන මහතා පවසයි.
#adaderanasinhala #lka #slnews

වැඩි විස්තර - https://t.co/CsHPL4MDBs https://t.co/RLH6ponSIG"
1353994125859835904,2021-01-26 09:12:10,11,3,"කොවිඩ් එන්නත් නොමිලේ ලබාදෙනවා - ඇමතිනී සුදර්ශනි

රජය මගින් කොවිඩ් එන්නත ජනතාවට නොමිලේ ලබාදීමට කටයුතු කරන බව කොවිඩ් රෝග පාලන රාජ්‍ය ඇමතිනී විශේෂඥ වෛද්‍ය සුදර්ශනි ප්‍රනාන්දුපුල්ලේ මහත්මිය පැවසුවාය.
#adaderanasinhala #lka #slnews #slcovid19

වැඩි විස්තර - https://t.co/Xd0GfGYcKR https://t.co/cdxhyWvZv8"
1353977513245085696,2021-01-26 08:06:09,7,1,"කොවිඩ් සිරුරු අනිවාර්යයෙන් ආදාහන ප්‍රතිපත්තිය නිමා කරන්නැයි එ ජා සංවිධානය ඉල්ලයි

‍කොවිඩ් -19 වෛරසය ආසාදනය වී මිය යන පුද්ගලයින්ගේ සිරුරු අනිවාර්යයෙන් ආදාහනය කිරීමේ ප්‍රතිපත්තිය අවසන් කරන ලෙස එක්සත් ජාතින්ගේ සංවිධානය රජයෙන් ඉල්ලීමක් කරනවා.

වැඩි විස්තර - https://t.co/9u8TnGUZ4V https://t.co/xzwXcacJ6d"
1353976061307068418,2021-01-26 08:00:23,10,3,"ගොවි උද්ඝෝෂණ මධ්‍යයේ ඉන්දියාව ජනරජ දිනය සමරයි

ඉන්දීය 72වන ජනරජ දිනය අදට (26) යෙදී තිබේ.

වැඩි විස්තර - https://t.co/UhQSpzZMz8 https://t.co/C5G2RnbWdl"
1353968362649509890,2021-01-26 07:29:47,8,2,"කොළඹ කොවිඩ් ආසාදිතයින් 23000 ඉක්මවයි

කොවිඩ් - 19 ආසාදිත පුද්ගලයින් 737 දෙනෙකු ඊයේ (25) දිනයේ අලුතින් හඳුනාගත් බව කොවිඩ්-19 පැතිරීම වැළැක්වීමේ ජාතික ක්‍රියාන්විත මධ්‍යස්ථානය පවසයි.
#adaderanasinhala #lka #slnews #slcovid19

වැඩි විස්තර - https://t.co/wklc4K6Fjv https://t.co/ZqraoGgBVC"
1353967761156931585,2021-01-26 07:27:24,8,1,"වැවිලි සේවකයින්ගේ දෛනික වැටුප ගැන කැබිනට් මණ්ඩලය ගත් තීරණය

#adaderanasinhala #lka #slnews

වැඩි විස්තර - https://t.co/wlHeZcoeQv https://t.co/SBN6GakTRu"
1353964246225326083,2021-01-26 07:13:26,8,2,"පූගොඩ කොවිඩ් පොකුරක් ?

පූගොඩ මණ්ඩාවල ප්‍රදේශයේ පිහිටි මුහුණු ආවරණ නිෂ්පාදන කර්මාන්ත ශාලාවෙන් හඳුනාගත් කොවිඩ් - 19 ආසාදිතයින් සංඛ්‍යාව 34 දෙනෙකු දක්වා ඉහළ ගොස් තිබේ.
#adaderanasinhala #lka #slnews #slcovid19

වැඩි විස්තර - https://t.co/1EDerBbCcN https://t.co/DtVQKPZNUt"
1353955812679540736,2021-01-26 06:39:55,6,3,"මානව හිමිකම් උල්ලංඝන චෝදනා සම්බන්ධයෙන් රජයේ ස්ථාවරය ඇමති කෙහෙළිය පැහැදිලි කරයි

#adaderanasinhala #lka #slnews

වැඩි විස්තර - https://t.co/fQHONIYYDZ https://t.co/Offw84xzbb"
1353949654300454912,2021-01-26 06:15:27,30,7,"පෑලියගොඩ සිට අතුරුගිරියට අධිවේගී මාර්ගයක්

පිටත වටරවුම් මාර්ගයට අතුරුගිරියේදී සම්බන්ධ වනපරිදි රාජගිරිය හරහා කැලණිය නව පාළම දක්වා කණු මත අධිවේගී මාර්ගයක් (Elevated expressway) ඉදිකිරීමට සැලසුම් කර තිබේ.
#adaderanasinhala #lka #slnews

වැඩි විස්තර - https://t.co/8BX3JBX47h https://t.co/DRA3tcGE0M"
1353940176159059973,2021-01-26 05:37:47,6,3,"දිවයින පුරා රිය අනතුරු වැඩිවීමක්

දිවයින පුරා සිදුවන රිය අනතුරුවල වර්ධනයවීමේ ප්‍රවනතාවයක් පෙන්නුම් කරන බව පොලිස් මාධ්‍ය ප්‍රකාශක, නියෝජ්‍ය පොලිස්පති අජිත් රෝහණ මහතා පවසයි.
#adaderanasinhala #lka #slnews
වැඩි විස්තර - https://t.co/HvPNKhUMyH https://t.co/OuUvMTfVkV"
1353938053010780163,2021-01-26 05:29:21,9,2,"පාසල් බස්රථ රියැදුරන් තිදෙනෙක් ට කොවිඩ් බව අහඹු ඇන්ටිජන් පරීක්ෂණවලින් තහවුරු වේ

බස්නාහිර පළාතේ පොදු ප්‍රවාහන හා පාසල් බස් රථවල රියැදුරන් සහ සහායකයින් 1,000ක පමණ පිරිසක් මේ දක්වා ක්ෂණික ප්‍රතිදේහ ජනක පරික්ෂාවට ලක්කර ඇති බව පොලීසිය පවසයි.

වැඩි විස්තර - https://t.co/zZgHrcvmp8 https://t.co/yUF9J8zlIw"
1353933424617267200,2021-01-26 05:10:57,10,2,"ගොවියෙකුට වලසෙක් පහර දෙයි

වලසෙකුගේ ප්‍රාහාරයකට ලක්වූ පුද්ගලයෙකු තුවාල ලබා පුදුකුඩිඉරිප්පු රෝහලට ඇතුළත් කිරීමෙන් අනතුරුව වැඩිදුර ප්‍රතිකාර සඳහා මුලතිව් රෝහලට මාරුකර යවා තිබේ.
#adaderanasinhala #lka #slnews

වැඩි විස්තර - https://t.co/jUfsWYBjpn https://t.co/DLvcZyTdnI"
1353931260708720640,2021-01-26 05:02:22,7,2,"ගම්පහ දිස්ත්‍රික් ඉඩම් රෙජිස්ටාර් කාර්යාලයේ කිහිපදෙනෙකුට කොවිඩ්

ගම්පහ දිස්ත්‍රික් ඉඩම් රෙජිස්ටාර් කාර්යාලයේ සේවය කරන නිලධාරීන් 15 දෙනෙකු පමණ කොවිඩ් ආසාදිත බවට හඳුනාගෙන තිබේ.
#adaderanasinhala #lka #slnews #slcovid19

වැඩි විස්තර - https://t.co/lWj1UqeaUO https://t.co/JLnqEfx01U"
1353918187377713152,2021-01-26 04:10:25,7,1,"මුහුදු සීමා උල්ලංඝනය කරන ඉන්දීය ධීවරයින් නවත්වන්න විසඳුම් සොයයි

මෙරට මුහුදු සීමාවට නීති විරෝධීව ඉන්දීය ධීවරයින් ඇතුළුවීම වැළැක්වීම සඳහා නිර්දේශ ඉදිරිපත් කිරීමට ත්‍රිපුද්ගල කමිටුවක් පත්කර තිබේ.
#adaderanasinhala #lka #slnews

වැඩි විස්තර - https://t.co/ms8rgCEhoH https://t.co/e297vO04ie"
1353917266287538176,2021-01-26 04:06:45,6,4,"ලොවපුරා කොවිඩ් ආසාදිතයින් මිලියන 100 ඉක්මවයි

ලොව පුරා හඳුනාගෙන ඇති කොවිඩ් -19 ආසාදිතයින්ගේ සංඛ්‍යාව මිලියන 100 සීමාව ඉක්මවාගොස්...
#adaderanasinhala #lka #slnews #COVID19 
වැඩි විස්තර - https://t.co/afjcYOKWVM https://t.co/K6upN7mGo7"
1353903710217379841,2021-01-26 03:12:53,32,5,"මොඩර්නා එන්නත ගැන ලෝකෙටම සුබ ආරංචියක්

කොවිඩ් -19 වෛරසය මර්දනය සඳහා මේ වනවිට භාවිත කෙරෙන මොඩර්නා එන්නත වෛරසයේ..
#adaderanasinhala #lka #slnews #COVID19 
වැඩි විස්තර - https://t.co/poXFlwu5m1 https://t.co/fEGJtazB9J"
1353895762485268480,2021-01-26 02:41:18,9,3,"අමානුෂික ලෙස තරුණයෙකු ඝාතනය කරයි

පොලීසිය සඳහන් කළේ පහරදීම සිදුකළ පුද්ගලයින් විසින් ඝාතනයට ලක්වූ පුද්ගලයාගේ එක් අතක් වෙන්වන සේ කපා..
#adaderanasinhala #lka #slnews 
වැඩි විස්තර - https://t.co/WnOaGeliJ7 https://t.co/4O0dcEu5Sf"
1353893609955860486,2021-01-26 02:32:45,11,1,"උත්තර පත්‍ර පරීක්ෂකවරුන් සඳහා අයදුම්පත් කැඳවේ

අධ්‍යයන පොදු සහතික පත්‍ර සාමාන්‍ය පෙළ විභාගයේ උත්තර පත්‍ර පරීක්ෂකවරුන් තෝරා ගැනීම සඳහා..
#adaderanasinhala #lka #slnews #COVID19 
වැඩි විස්තර - https://t.co/CrHvFlWH82 https://t.co/sqFia7ND4N"
1353870523193815040,2021-01-26 01:01:01,11,4,"උණුසුම් පුවත් දැනගන්න
පිවිසෙන්න - https://t.co/b8MblbA1Lt
#adaderanasinhala #lka #slnews #COVID19 https://t.co/xeSWNwhxLx"
1353868805877936129,2021-01-26 00:54:11,12,3,"අද කාලගුණය

බස්නාහිර, මධ්‍යම සහ සබරගමුව පළාත්වල උදෑසන කාලයේදී..
#adaderanasinhala #lka #slnews
වැඩි විස්තර - https://t.co/LI1Sfmwo1B https://t.co/hEV5TvTDxQ"
1353763988388122626,2021-01-25 17:57:41,5,2,"පාසල්වලින් හමුවූ කොවිඩ් ආසාදිතයින්

ත්‍රිකුණාමලයේ පිහිටි පාසල් තුනක ඉගෙනුම ලබන සිසුන් 99 දෙනෙකු නිවෙස් තුළම ස්වයං නිරෝධායනයට යොමුකර තිබේ.
#adaderanasinhala #lka #slnews #COVID19

වැඩි විස්තර - https://t.co/3O9dQAkU7l https://t.co/BMqp1q9ky5"
1353762786166366209,2021-01-25 17:52:54,5,1,"කොරෝනා මරණ 4ක්

අද (25) කොවිඩ් මරණ 4 වාර්තා වී ඇති බව සෞඛ්‍ය සේවා අධ්‍යක්ෂ ජනරාල් වෛද්‍ය අසේල ගුණවර්ධන මහතා පවසයි.
#adaderanasinhala #lka #slnews #COVID19

වැඩි විස්තර - https://t.co/odOXVpqfZ4 https://t.co/EDjuQDqXCq"
